maturity,model,gap,r2,pval,macro_gain
72,XGB (Macro+Fwd),1,0.4060224175342656,3.120413461854543e-05,0.09601024051936813
72,RW,1,0.6944715504264316,3.7951298623717378e-06,0.09601024051936813
72,XGB (Fwd),2,0.1959984812314688,2.8165661591139646e-05,0.10310766156701412
72,XGB (Macro+Fwd),2,0.2991061427984829,7.02515531583181e-05,0.10310766156701412
72,RW,2,0.5413710612910234,1.2144853636097963e-05,0.10310766156701412
72,XGB (Fwd),3,0.0860739411603395,7.94804814553407e-05,0.0736425116619831
72,XGB (Macro+Fwd),3,0.1597164528223226,0.00022605126873831427,0.0736425116619831
72,RW,3,0.38843668310557966,3.406065208400033e-05,0.0736425116619831
72,XGB (Fwd),4,-0.008396051838068574,0.0002434074832616817,0.0827504495646979
72,XGB (Macro+Fwd),4,0.07435439772662933,0.00043885059489634504,0.0827504495646979
72,RW,4,0.24982890217595688,7.80795191089867e-05,0.0827504495646979
72,XGB (Fwd),5,-0.08478428953089034,0.0005816312022716152,0.05976140872745539
72,XGB (Macro+Fwd),5,-0.025022880803434955,0.00140791771904758,0.05976140872745539
72,RW,5,0.1308331769745159,0.0001371183798174469,0.05976140872745539
72,XGB (Fwd),6,-0.1616273167051776,0.0012494756000066554,0.07537529137330079
72,XGB (Macro+Fwd),6,-0.08625202533187681,0.00218264641388477,0.07537529137330079
72,RW,6,0.02731159276033357,0.00024119271206968218,0.07537529137330079
72,XGB (Fwd),7,-0.23418210690502583,0.003128986171999748,0.05522270936544471
72,XGB (Macro+Fwd),7,-0.17895939753958112,0.005123250403459845,0.05522270936544471
72,RW,7,-0.08845394252662042,0.0006971005909711669,0.05522270936544471
72,XGB (Fwd),8,-0.313430148345647,0.007282614778540308,0.028707681080963665
72,XGB (Macro+Fwd),8,-0.2847224672646833,0.01610468278287891,0.028707681080963665
72,RW,8,-0.22294868893599173,0.0027569163047354017,0.028707681080963665
72,XGB (Fwd),9,-0.39029372208246227,0.014742092384887662,0.0495860050457142
72,XGB (Macro+Fwd),9,-0.34070771703674807,0.02347885688201834,0.0495860050457142
72,RW,9,-0.38641657181090894,0.01419260920637655,0.0495860050457142
72,XGB (Fwd),10,-0.46053793333993065,0.024700210820956192,0.04520822969136695
72,XGB (Macro+Fwd),10,-0.4153297036485637,0.041624107213349526,0.04520822969136695
72,RW,10,-0.5662983415890492,0.06612859422199002,0.04520822969136695
72,XGB (Fwd),11,-0.5057602192727495,0.030087578347613997,0.04827188817658801
72,XGB (Macro+Fwd),11,-0.4574883310961615,0.0517961476421539,0.04827188817658801
72,RW,11,-0.7352163455940393,0.19404560896909873,0.04827188817658801
84,XGB (Fwd),0,0.49924820527465663,1.3773230161939765e-06,0.026520140832157146
84,XGB (Macro+Fwd),0,0.5257683461068138,5.962943869008974e-06,0.026520140832157146
84,RW,0,0.8517486458427564,4.54088685652998e-07,0.026520140832157146
84,XGB (Fwd),1,0.2956869418109709,5.549450176944859e-06,0.11080503508185169
84,XGB (Macro+Fwd),1,0.40649197689282257,1.9568934090830048e-05,0.11080503508185169
84,RW,1,0.6745082965127465,2.869004043004608e-06,0.11080503508185169
84,XGB (Fwd),2,0.1796516180693608,1.450509239941944e-05,0.11444885785765524
84,XGB (Macro+Fwd),2,0.29410047592701605,3.843847494011676e-05,0.11444885785765524
84,RW,2,0.5226359785386572,9.176591917681165e-06,0.11444885785765524
84,XGB (Fwd),3,0.07363649018827434,3.9801346867984755e-05,0.10519610930107248
84,XGB (Macro+Fwd),3,0.17883259948934682,9.845454560730715e-05,0.10519610930107248
84,RW,3,0.3644498939528311,2.8132379072620672e-05,0.10519610930107248
84,XGB (Fwd),4,-0.01756727825762927,0.0001141561190550755,0.10899934497273212
84,XGB (Macro+Fwd),4,0.09143206671510284,0.00021620568375768645,0.10899934497273212
84,RW,4,0.2155812933971506,7.58145099588603e-05,0.10899934497273212
84,XGB (Fwd),5,-0.10446656351903894,0.0003705403537558327,0.09017577727999981
84,XGB (Macro+Fwd),5,-0.014290786239039122,0.0005777360827415867,0.09017577727999981
84,RW,5,0.08875323429633208,0.0001564418818893465,0.09017577727999981
84,XGB (Fwd),6,-0.17757999946196734,0.000798250876947515,0.08940896135779064
84,XGB (Macro+Fwd),6,-0.0881710381041767,0.0019136499088713288,0.08940896135779064
84,RW,6,-0.022138887320699352,0.00033704453276206525,0.08940896135779064
84,XGB (Fwd),7,-0.24322357132191086,0.0020038510280582233,0.04971888242552369
84,XGB (Macro+Fwd),7,-0.19350468889638717,0.00585665333062424,0.04971888242552369
